fecha_venta,nombre_plato,categoria_plato,cantidad_vendida,tipo_venta,precio_unitario,dia_semana,tipo_dia
2024-04-12,Carne Asada (Chatas),Carnes,10,domicilio,56000,Viernes,entre_semana
2024-04-12,Carne Oreada,Carnes,3,mesa,56000,Viernes,entre_semana
2024-04-12,Carne Oreada,Carnes,3,domicilio,56000,Viernes,entre_semana
2024-04-12,Cabro con Pepitoria,Carnes,10,mesa,56000,Viernes,entre_semana
2024-04-12,Cabro con Pepitoria,Carnes,8,domicilio,56000,Viernes,entre_semana
2024-04-12,Costillas de Cerdo,Carnes,4,mesa,54000,Viernes,entre_semana
2024-04-12,Costillas de Cerdo,Carnes,5,domicilio,54000,Viernes,entre_semana
2024-04-12,Lomo de Cerdo,Carnes,4,mesa,54000,Viernes,entre_semana
2024-04-12,Lomo de Cerdo,Carnes,5,domicilio,54000,Viernes,entre_semana
2024-04-12,Sobrebarriga,Carnes,12,mesa,54000,Viernes,entre_semana
2024-04-12,Sobrebarriga,Carnes,9,domicilio,54000,Viernes,entre_semana
2024-04-12,Pechuga Asada,Carnes,2,mesa,52000,Viernes,entre_semana
2024-04-12,Pechuga Asada,Carnes,4,domicilio,52000,Viernes,entre_semana
2024-04-12,Mojarra 2en1,Pescados,5,mesa,50000,Viernes,entre_semana
2024-04-12,Mojarra 2en1,Pescados,4,domicilio,50000,Viernes,entre_semana
2024-04-12,Trucha 2en1,Pescados,1,mesa,50000,Viernes,entre_semana
2024-04-12,Trucha 2en1,Pescados,1,domicilio,50000,Viernes,entre_semana
2024-04-12,Tierra Aire Mar,Pescados,1,domicilio,90000,Viernes,entre_semana
2024-04-12,Arroz con Pollo,Arroces,9,mesa,45000,Viernes,entre_semana
2024-04-12,Arroz con Pollo,Arroces,7,domicilio,45000,Viernes,entre_semana
2024-04-12,Almuerzo Ejecutivo,Corrientes,38,mesa,25000,Viernes,entre_semana
2024-04-12,Almuerzo Ejecutivo,Corrientes,44,domicilio,25000,Viernes,entre_semana
2024-04-13,Lengua en salsa,Sopas,2,mesa,60000,Sábado,sabado
2024-04-13,Lengua en salsa,Sopas,2,domicilio,60000,Sábado,sabado
2024-04-13,Mute,Sopas,19,mesa,30000,Sábado,sabado
2024-04-13,Mute,Sopas,14,domicilio,30000,Sábado,sabado
2024-04-13,Sancocho de Gallina,Sopas,11,mesa,60000,Sábado,sabado
2024-04-13,Sancocho de Gallina,Sopas,10,domicilio,60000,Sábado,sabado
2024-04-13,Frijoles con Pezuña,Sopas,4,mesa,50000,Sábado,sabado
2024-04-13,Frijoles con Pezuña,Sopas,4,domicilio,50000,Sábado,sabado
2024-04-13,Pata,Sopas,2,mesa,27000,Sábado,sabado
2024-04-13,Pata,Sopas,2,domicilio,27000,Sábado,sabado
2024-04-13,Cola de Buey,Sopas,5,mesa,60000,Sábado,sabado
2024-04-13,Cola de Buey,Sopas,9,domicilio,60000,Sábado,sabado
2024-04-13,Cazuela de Mariscos,Sopas,2,mesa,53000,Sábado,sabado
2024-04-13,Cazuela de Mariscos,Sopas,2,domicilio,53000,Sábado,sabado
2024-04-13,Carne Asada (Chatas),Carnes,13,mesa,56000,Sábado,sabado
2024-04-13,Carne Asada (Chatas),Carnes,12,domicilio,56000,Sábado,sabado
2024-04-13,Carne Oreada,Carnes,6,mesa,56000,Sábado,sabado
2024-04-13,Carne Oreada,Carnes,4,domicilio,56000,Sábado,sabado
2024-04-13,Cabro con Pepitoria,Carnes,13,mesa,56000,Sábado,sabado
2024-04-13,Cabro con Pepitoria,Carnes,16,domicilio,56000,Sábado,sabado
2024-04-13,Costillas de Cerdo,Carnes,9,mesa,54000,Sábado,sabado
2024-04-13,Costillas de Cerdo,Carnes,9,domicilio,54000,Sábado,sabado
2024-04-13,Lomo de Cerdo,Carnes,6,mesa,54000,Sábado,sabado
2024-04-13,Lomo de Cerdo,Carnes,6,domicilio,54000,Sábado,sabado
2024-04-13,Sobrebarriga,Carnes,14,mesa,54000,Sábado,sabado
2024-04-13,Sobrebarriga,Carnes,14,domicilio,54000,Sábado,sabado
2024-04-13,Pechuga Asada,Carnes,3,mesa,52000,Sábado,sabado
2024-04-13,Pechuga Asada,Carnes,6,domicilio,52000,Sábado,sabado
2024-04-13,Mojarra 2en1,Pescados,9,mesa,50000,Sábado,sabado
2024-04-13,Mojarra 2en1,Pescados,7,domicilio,50000,Sábado,sabado
2024-04-13,Trucha 2en1,Pescados,2,mesa,50000,Sábado,sabado
2024-04-13,Trucha 2en1,Pescados,2,domicilio,50000,Sábado,sabado
2024-04-13,Tierra Aire Mar,Pescados,1,mesa,90000,Sábado,sabado
2024-04-13,Tierra Aire Mar,Pescados,1,domicilio,90000,Sábado,sabado
2024-04-13,Arroz con Pollo,Arroces,10,mesa,45000,Sábado,sabado
2024-04-13,Arroz con Pollo,Arroces,11,domicilio,45000,Sábado,sabado
2024-04-13,Almuerzo Ejecutivo,Corrientes,41,domicilio,25000,Sábado,sabado
2024-04-14,Lengua en salsa,Sopas,4,mesa,60000,Domingo,domingo
2024-04-14,Lengua en salsa,Sopas,3,domicilio,60000,Domingo,domingo
2024-04-14,Mute,Sopas,39,mesa,30000,Domingo,domingo
2024-04-14,Mute,Sopas,27,domicilio,30000,Domingo,domingo
2024-04-14,Sancocho de Gallina,Sopas,25,mesa,60000,Domingo,domingo
2024-04-14,Sancocho de Gallina,Sopas,23,domicilio,60000,Domingo,domingo
2024-04-14,Pata,Sopas,7,mesa,27000,Domingo,domingo
2024-04-14,Pata,Sopas,3,domicilio,27000,Domingo,domingo
2024-04-14,Cola de Buey,Sopas,8,mesa,60000,Domingo,domingo
2024-04-14,Cola de Buey,Sopas,15,domicilio,60000,Domingo,domingo
2024-04-14,Cazuela de Mariscos,Sopas,4,mesa,53000,Domingo,domingo
2024-04-14,Cazuela de Mariscos,Sopas,3,domicilio,53000,Domingo,domingo
2024-04-14,Carne Asada (Chatas),Carnes,32,mesa,56000,Domingo,domingo
2024-04-14,Carne Asada (Chatas),Carnes,30,domicilio,56000,Domingo,domingo
2024-04-14,Carne Oreada,Carnes,12,mesa,56000,Domingo,domingo
2024-04-14,Carne Oreada,Carnes,8,domicilio,56000,Domingo,domingo
2024-04-14,Cabro con Pepitoria,Carnes,25,mesa,56000,Domingo,domingo
2024-04-14,Cabro con Pepitoria,Carnes,22,domicilio,56000,Domingo,domingo
2024-04-14,Costillas de Cerdo,Carnes,13,mesa,54000,Domingo,domingo
2024-04-14,Costillas de Cerdo,Carnes,20,domicilio,54000,Domingo,domingo
2024-04-14,Lomo de Cerdo,Carnes,15,mesa,54000,Domingo,domingo
2024-04-14,Lomo de Cerdo,Carnes,10,domicilio,54000,Domingo,domingo
2024-04-14,Sobrebarriga,Carnes,29,mesa,54000,Domingo,domingo
2024-04-14,Sobrebarriga,Carnes,32,domicilio,54000,Domingo,domingo
2024-04-14,Pechuga Asada,Carnes,7,mesa,52000,Domingo,domingo
2024-04-14,Pechuga Asada,Carnes,13,domicilio,52000,Domingo,domingo
2024-04-14,Mojarra 2en1,Pescados,15,mesa,50000,Domingo,domingo
2024-04-14,Mojarra 2en1,Pescados,13,domicilio,50000,Domingo,domingo
2024-04-14,Trucha 2en1,Pescados,4,mesa,50000,Domingo,domingo
2024-04-14,Trucha 2en1,Pescados,3,domicilio,50000,Domingo,domingo
2024-04-14,Tierra Aire Mar,Pescados,2,mesa,90000,Domingo,domingo
2024-04-14,Tierra Aire Mar,Pescados,2,domicilio,90000,Domingo,domingo
2024-04-14,Arroz con Pollo,Arroces,21,mesa,45000,Domingo,domingo
2024-04-14,Arroz con Pollo,Arroces,24,domicilio,45000,Domingo,domingo
2024-04-16,Lengua en salsa,Sopas,1,mesa,60000,Martes,entre_semana
2024-04-16,Lengua en salsa,Sopas,1,domicilio,60000,Martes,entre_semana
2024-04-16,Sancocho de Gallina,Sopas,3,mesa,60000,Martes,entre_semana
2024-04-16,Sancocho de Gallina,Sopas,2,domicilio,60000,Martes,entre_semana
2024-04-16,Frijoles con Pezuña,Sopas,3,mesa,50000,Martes,entre_semana
2024-04-16,Frijoles con Pezuña,Sopas,2,domicilio,50000,Martes,entre_semana
2024-04-16,Pata,Sopas,1,mesa,27000,Martes,entre_semana
2024-04-16,Pata,Sopas,1,domicilio,27000,Martes,entre_semana
2024-04-16,Cola de Buey,Sopas,3,mesa,60000,Martes,entre_semana
2024-04-16,Cola de Buey,Sopas,5,domicilio,60000,Martes,entre_semana
2024-04-16,Cazuela de Mariscos,Sopas,1,mesa,53000,Martes,entre_semana
2024-04-16,Cazuela de Mariscos,Sopas,1,domicilio,53000,Martes,entre_semana
2024-04-16,Carne Asada (Chatas),Carnes,10,mesa,56000,Martes,entre_semana
2024-04-16,Carne Asada (Chatas),Carnes,9,domicilio,56000,Martes,entre_semana
2024-04-16,Carne Oreada,Carnes,3,mesa,56000,Martes,entre_semana
2024-04-16,Carne Oreada,Carnes,3,domicilio,56000,Martes,entre_semana
2024-04-16,Cabro con Pepitoria,Carnes,10,mesa,56000,Martes,entre_semana
2024-04-16,Cabro con Pepitoria,Carnes,9,domicilio,56000,Martes,entre_semana
2024-04-16,Costillas de Cerdo,Carnes,6,mesa,54000,Martes,entre_semana
2024-04-16,Costillas de Cerdo,Carnes,7,domicilio,54000,Martes,entre_semana
2024-04-16,Lomo de Cerdo,Carnes,4,mesa,54000,Martes,entre_semana
2024-04-16,Lomo de Cerdo,Carnes,4,domicilio,54000,Martes,entre_semana
2024-04-16,Sobrebarriga,Carnes,9,mesa,54000,Martes,entre_semana
2024-04-16,Sobrebarriga,Carnes,11,domicilio,54000,Martes,entre_semana
2024-04-16,Pechuga Asada,Carnes,2,mesa,52000,Martes,entre_semana
2024-04-16,Pechuga Asada,Carnes,4,domicilio,52000,Martes,entre_semana
2024-04-16,Mojarra 2en1,Pescados,4,mesa,50000,Martes,entre_semana
2024-04-16,Mojarra 2en1,Pescados,4,domicilio,50000,Martes,entre_semana
2024-04-16,Trucha 2en1,Pescados,1,mesa,50000,Martes,entre_semana
2024-04-16,Trucha 2en1,Pescados,1,domicilio,50000,Martes,entre_semana
2024-04-16,Tierra Aire Mar,Pescados,1,domicilio,90000,Martes,entre_semana
2024-04-16,Arroz con Pollo,Arroces,8,mesa,45000,Martes,entre_semana
2024-04-16,Arroz con Pollo,Arroces,7,domicilio,45000,Martes,entre_semana
2024-04-16,Almuerzo Ejecutivo,Corrientes,40,mesa,25000,Martes,entre_semana
2024-04-16,Almuerzo Ejecutivo,Corrientes,48,domicilio,25000,Martes,entre_semana
2024-04-17,Lengua en salsa,Sopas,1,mesa,60000,Miércoles,entre_semana
2024-04-17,Lengua en salsa,Sopas,1,domicilio,60000,Miércoles,entre_semana
2024-04-17,Sancocho de Gallina,Sopas,3,mesa,60000,Miércoles,entre_semana
2024-04-17,Sancocho de Gallina,Sopas,3,domicilio,60000,Miércoles,entre_semana
2024-04-17,Frijoles con Pezuña,Sopas,3,mesa,50000,Miércoles,entre_semana
2024-04-17,Frijoles con Pezuña,Sopas,2,domicilio,50000,Miércoles,entre_semana
2024-04-17,Pata,Sopas,1,mesa,27000,Miércoles,entre_semana
2024-04-17,Pata,Sopas,1,domicilio,27000,Miércoles,entre_semana
2024-04-17,Cola de Buey,Sopas,3,mesa,60000,Miércoles,entre_semana
2024-04-17,Cola de Buey,Sopas,4,domicilio,60000,Miércoles,entre_semana
2024-04-17,Cazuela de Mariscos,Sopas,1,mesa,53000,Miércoles,entre_semana
2024-04-17,Cazuela de Mariscos,Sopas,1,domicilio,53000,Miércoles,entre_semana
2024-04-17,Carne Asada (Chatas),Carnes,9,mesa,56000,Miércoles,entre_semana
2024-04-17,Carne Asada (Chatas),Carnes,7,domicilio,56000,Miércoles,entre_semana
2024-04-17,Carne Oreada,Carnes,3,mesa,56000,Miércoles,entre_semana
2024-04-17,Carne Oreada,Carnes,3,domicilio,56000,Miércoles,entre_semana
2024-04-17,Cabro con Pepitoria,Carnes,10,mesa,56000,Miércoles,entre_semana
2024-04-17,Cabro con Pepitoria,Carnes,11,domicilio,56000,Miércoles,entre_semana
2024-04-17,Costillas de Cerdo,Carnes,5,mesa,54000,Miércoles,entre_semana
2024-04-17,Costillas de Cerdo,Carnes,7,domicilio,54000,Miércoles,entre_semana
2024-04-17,Lomo de Cerdo,Carnes,4,mesa,54000,Miércoles,entre_semana
2024-04-17,Lomo de Cerdo,Carnes,4,domicilio,54000,Miércoles,entre_semana
2024-04-17,Sobrebarriga,Carnes,9,mesa,54000,Miércoles,entre_semana
2024-04-17,Sobrebarriga,Carnes,9,domicilio,54000,Miércoles,entre_semana
2024-04-17,Pechuga Asada,Carnes,2,mesa,52000,Miércoles,entre_semana
2024-04-17,Pechuga Asada,Carnes,3,domicilio,52000,Miércoles,entre_semana
2024-04-17,Mojarra 2en1,Pescados,4,mesa,50000,Miércoles,entre_semana
2024-04-17,Mojarra 2en1,Pescados,4,domicilio,50000,Miércoles,entre_semana
2024-04-17,Trucha 2en1,Pescados,1,mesa,50000,Miércoles,entre_semana
2024-04-17,Trucha 2en1,Pescados,1,domicilio,50000,Miércoles,entre_semana
2024-04-17,Tierra Aire Mar,Pescados,1,domicilio,90000,Miércoles,entre_semana
2024-04-17,Arroz con Pollo,Arroces,8,mesa,45000,Miércoles,entre_semana
2024-04-17,Arroz con Pollo,Arroces,6,domicilio,45000,Miércoles,entre_semana
2024-04-17,Almuerzo Ejecutivo,Corrientes,43,mesa,25000,Miércoles,entre_semana
2024-04-17,Almuerzo Ejecutivo,Corrientes,46,domicilio,25000,Miércoles,entre_semana
2024-04-18,Lengua en salsa,Sopas,1,mesa,60000,Jueves,entre_semana
2024-04-18,Lengua en salsa,Sopas,1,domicilio,60000,Jueves,entre_semana
2024-04-18,Sancocho de Gallina,Sopas,3,mesa,60000,Jueves,entre_semana
2024-04-18,Sancocho de Gallina,Sopas,3,domicilio,60000,Jueves,entre_semana
2024-04-18,Frijoles con Pezuña,Sopas,2,mesa,50000,Jueves,entre_semana
2024-04-18,Frijoles con Pezuña,Sopas,2,domicilio,50000,Jueves,entre_semana
2024-04-18,Pata,Sopas,1,mesa,27000,Jueves,entre_semana
2024-04-18,Pata,Sopas,1,domicilio,27000,Jueves,entre_semana
2024-04-18,Cola de Buey,Sopas,3,mesa,60000,Jueves,entre_semana
2024-04-18,Cola de Buey,Sopas,4,domicilio,60000,Jueves,entre_semana
2024-04-18,Cazuela de Mariscos,Sopas,1,mesa,53000,Jueves,entre_semana
2024-04-18,Cazuela de Mariscos,Sopas,1,domicilio,53000,Jueves,entre_semana
2024-04-18,Carne Asada (Chatas),Carnes,8,mesa,56000,Jueves,entre_semana
2024-04-18,Carne Asada (Chatas),Carnes,7,domicilio,56000,Jueves,entre_semana
2024-04-18,Carne Oreada,Carnes,2,mesa,56000,Jueves,entre_semana
2024-04-18,Carne Oreada,Carnes,3,domicilio,56000,Jueves,entre_semana
2024-04-18,Cabro con Pepitoria,Carnes,11,mesa,56000,Jueves,entre_semana
2024-04-18,Cabro con Pepitoria,Carnes,8,domicilio,56000,Jueves,entre_semana
2024-04-18,Costillas de Cerdo,Carnes,5,mesa,54000,Jueves,entre_semana
2024-04-18,Costillas de Cerdo,Carnes,7,domicilio,54000,Jueves,entre_semana
2024-04-18,Lomo de Cerdo,Carnes,4,mesa,54000,Jueves,entre_semana
2024-04-18,Lomo de Cerdo,Carnes,4,domicilio,54000,Jueves,entre_semana
2024-04-18,Sobrebarriga,Carnes,12,mesa,54000,Jueves,entre_semana
2024-04-18,Sobrebarriga,Carnes,9,domicilio,54000,Jueves,entre_semana
2024-04-18,Pechuga Asada,Carnes,2,mesa,52000,Jueves,entre_semana
2024-04-18,Pechuga Asada,Carnes,3,domicilio,52000,Jueves,entre_semana
2024-04-18,Mojarra 2en1,Pescados,3,mesa,50000,Jueves,entre_semana
2024-04-18,Mojarra 2en1,Pescados,4,domicilio,50000,Jueves,entre_semana
2024-04-18,Trucha 2en1,Pescados,1,mesa,50000,Jueves,entre_semana
2024-04-18,Trucha 2en1,Pescados,1,domicilio,50000,Jueves,entre_semana
2024-04-18,Tierra Aire Mar,Pescados,1,domicilio,90000,Jueves,entre_semana
2024-04-18,Arroz con Pollo,Arroces,7,mesa,45000,Jueves,entre_semana
2024-04-18,Arroz con Pollo,Arroces,8,domicilio,45000,Jueves,entre_semana
2024-04-18,Almuerzo Ejecutivo,Corrientes,49,mesa,25000,Jueves,entre_semana
2024-04-18,Almuerzo Ejecutivo,Corrientes,38,domicilio,25000,Jueves,entre_semana
2024-04-19,Lengua en salsa,Sopas,1,mesa,60000,Viernes,entre_semana
2024-04-19,Lengua en salsa,Sopas,1,domicilio,60000,Viernes,entre_semana
2024-04-19,Sancocho de Gallina,Sopas,3,mesa,60000,Viernes,entre_semana
2024-04-19,Sancocho de Gallina,Sopas,2,domicilio,60000,Viernes,entre_semana
2024-04-19,Frijoles con Pezuña,Sopas,3,mesa,50000,Viernes,entre_semana
2024-04-19,Frijoles con Pezuña,Sopas,2,domicilio,50000,Viernes,entre_semana
2024-04-19,Pata,Sopas,1,mesa,27000,Viernes,entre_semana
2024-04-19,Pata,Sopas,1,domicilio,27000,Viernes,entre_semana
2024-04-19,Cola de Buey,Sopas,3,mesa,60000,Viernes,entre_semana
2024-04-19,Cola de Buey,Sopas,3,domicilio,60000,Viernes,entre_semana
2024-04-19,Cazuela de Mariscos,Sopas,1,mesa,53000,Viernes,entre_semana
2024-04-19,Cazuela de Mariscos,Sopas,1,domicilio,53000,Viernes,entre_semana
2024-04-19,Carne Asada (Chatas),Carnes,8,mesa,56000,Viernes,entre_semana
2024-04-19,Carne Asada (Chatas),Carnes,10,domicilio,56000,Viernes,entre_semana
2024-04-19,Carne Oreada,Carnes,3,mesa,56000,Viernes,entre_semana
2024-04-19,Carne Oreada,Carnes,3,domicilio,56000,Viernes,entre_semana
2024-04-19,Cabro con Pepitoria,Carnes,8,mesa,56000,Viernes,entre_semana
2024-04-19,Cabro con Pepitoria,Carnes,11,domicilio,56000,Viernes,entre_semana
2024-04-19,Costillas de Cerdo,Carnes,6,mesa,54000,Viernes,entre_semana
2024-04-19,Costillas de Cerdo,Carnes,6,domicilio,54000,Viernes,entre_semana
2024-04-19,Lomo de Cerdo,Carnes,4,mesa,54000,Viernes,entre_semana
2024-04-19,Lomo de Cerdo,Carnes,4,domicilio,54000,Viernes,entre_semana
2024-04-19,Sobrebarriga,Carnes,10,mesa,54000,Viernes,entre_semana
2024-04-19,Sobrebarriga,Carnes,9,domicilio,54000,Viernes,entre_semana
2024-04-19,Pechuga Asada,Carnes,2,mesa,52000,Viernes,entre_semana
2024-04-19,Pechuga Asada,Carnes,5,domicilio,52000,Viernes,entre_semana
2024-04-19,Mojarra 2en1,Pescados,3,mesa,50000,Viernes,entre_semana
2024-04-19,Mojarra 2en1,Pescados,5,domicilio,50000,Viernes,entre_semana
2024-04-19,Trucha 2en1,Pescados,1,mesa,50000,Viernes,entre_semana
2024-04-19,Trucha 2en1,Pescados,1,domicilio,50000,Viernes,entre_semana
2024-04-19,Tierra Aire Mar,Pescados,1,domicilio,90000,Viernes,entre_semana
2024-04-19,Arroz con Pollo,Arroces,9,mesa,45000,Viernes,entre_semana
2024-04-19,Arroz con Pollo,Arroces,9,domicilio,45000,Viernes,entre_semana
2024-04-19,Almuerzo Ejecutivo,Corrientes,41,mesa,25000,Viernes,entre_semana
2024-04-19,Almuerzo Ejecutivo,Corrientes,51,domicilio,25000,Viernes,entre_semana
2024-04-20,Lengua en salsa,Sopas,2,mesa,60000,Sábado,sabado
2024-04-20,Lengua en salsa,Sopas,2,domicilio,60000,Sábado,sabado
2024-04-20,Mute,Sopas,18,mesa,30000,Sábado,sabado
2024-04-20,Mute,Sopas,15,domicilio,30000,Sábado,sabado
2024-04-20,Sancocho de Gallina,Sopas,11,mesa,60000,Sábado,sabado
2024-04-20,Sancocho de Gallina,Sopas,11,domicilio,60000,Sábado,sabado
2024-04-20,Frijoles con Pezuña,Sopas,5,mesa,50000,Sábado,sabado
2024-04-20,Frijoles con Pezuña,Sopas,3,domicilio,50000,Sábado,sabado
2024-04-20,Pata,Sopas,3,mesa,27000,Sábado,sabado
2024-04-20,Pata,Sopas,2,domicilio,27000,Sábado,sabado
2024-04-20,Cola de Buey,Sopas,5,mesa,60000,Sábado,sabado
2024-04-20,Cola de Buey,Sopas,8,domicilio,60000,Sábado,sabado
2024-04-20,Cazuela de Mariscos,Sopas,2,mesa,53000,Sábado,sabado
2024-04-20,Cazuela de Mariscos,Sopas,2,domicilio,53000,Sábado,sabado
2024-04-20,Carne Asada (Chatas),Carnes,16,mesa,56000,Sábado,sabado
2024-04-20,Carne Asada (Chatas),Carnes,12,domicilio,56000,Sábado,sabado
2024-04-20,Carne Oreada,Carnes,5,mesa,56000,Sábado,sabado
2024-04-20,Carne Oreada,Carnes,4,domicilio,56000,Sábado,sabado
2024-04-20,Cabro con Pepitoria,Carnes,13,mesa,56000,Sábado,sabado
2024-04-20,Cabro con Pepitoria,Carnes,16,domicilio,56000,Sábado,sabado
2024-04-20,Costillas de Cerdo,Carnes,9,mesa,54000,Sábado,sabado
2024-04-20,Costillas de Cerdo,Carnes,9,domicilio,54000,Sábado,sabado
2024-04-20,Lomo de Cerdo,Carnes,6,mesa,54000,Sábado,sabado
2024-04-20,Lomo de Cerdo,Carnes,7,domicilio,54000,Sábado,sabado
2024-04-20,Sobrebarriga,Carnes,13,mesa,54000,Sábado,sabado
2024-04-20,Sobrebarriga,Carnes,16,domicilio,54000,Sábado,sabado
2024-04-20,Pechuga Asada,Carnes,4,mesa,52000,Sábado,sabado
2024-04-20,Pechuga Asada,Carnes,7,domicilio,52000,Sábado,sabado
2024-04-20,Mojarra 2en1,Pescados,9,mesa,50000,Sábado,sabado
2024-04-20,Mojarra 2en1,Pescados,7,domicilio,50000,Sábado,sabado
2024-04-20,Trucha 2en1,Pescados,2,mesa,50000,Sábado,sabado
2024-04-20,Trucha 2en1,Pescados,2,domicilio,50000,Sábado,sabado
2024-04-20,Tierra Aire Mar,Pescados,1,mesa,90000,Sábado,sabado
2024-04-20,Tierra Aire Mar,Pescados,1,domicilio,90000,Sábado,sabado
2024-04-20,Arroz con Pollo,Arroces,14,mesa,45000,Sábado,sabado
2024-04-20,Arroz con Pollo,Arroces,11,domicilio,45000,Sábado,sabado
2024-04-20,Almuerzo Ejecutivo,Corrientes,40,domicilio,25000,Sábado,sabado
2024-04-21,Lengua en salsa,Sopas,4,mesa,60000,Domingo,domingo
2024-04-21,Lengua en salsa,Sopas,3,domicilio,60000,Domingo,domingo
2024-04-21,Mute,Sopas,44,mesa,30000,Domingo,domingo
2024-04-21,Mute,Sopas,28,domicilio,30000,Domingo,domingo
2024-04-21,Sancocho de Gallina,Sopas,27,mesa,60000,Domingo,domingo
2024-04-21,Sancocho de Gallina,Sopas,18,domicilio,60000,Domingo,domingo
2024-04-21,Pata,Sopas,5,mesa,27000,Domingo,domingo
2024-04-21,Pata,Sopas,3,domicilio,27000,Domingo,domingo
2024-04-21,Cola de Buey,Sopas,9,mesa,60000,Domingo,domingo
2024-04-21,Cola de Buey,Sopas,13,domicilio,60000,Domingo,domingo
2024-04-21,Cazuela de Mariscos,Sopas,4,mesa,53000,Domingo,domingo
2024-04-21,Cazuela de Mariscos,Sopas,3,domicilio,53000,Domingo,domingo
2024-04-21,Carne Asada (Chatas),Carnes,24,mesa,56000,Domingo,domingo
2024-04-21,Carne Asada (Chatas),Carnes,24,domicilio,56000,Domingo,domingo
2024-04-21,Carne Oreada,Carnes,11,mesa,56000,Domingo,domingo
2024-04-21,Carne Oreada,Carnes,10,domicilio,56000,Domingo,domingo
2024-04-21,Cabro con Pepitoria,Carnes,33,mesa,56000,Domingo,domingo
2024-04-21,Cabro con Pepitoria,Carnes,27,domicilio,56000,Domingo,domingo
2024-04-21,Costillas de Cerdo,Carnes,14,mesa,54000,Domingo,domingo
2024-04-21,Costillas de Cerdo,Carnes,17,domicilio,54000,Domingo,domingo
2024-04-21,Lomo de Cerdo,Carnes,11,mesa,54000,Domingo,domingo
2024-04-21,Lomo de Cerdo,Carnes,11,domicilio,54000,Domingo,domingo
2024-04-21,Sobrebarriga,Carnes,26,mesa,54000,Domingo,domingo
2024-04-21,Sobrebarriga,Carnes,24,domicilio,54000,Domingo,domingo
2024-04-21,Pechuga Asada,Carnes,8,mesa,52000,Domingo,domingo
2024-04-21,Pechuga Asada,Carnes,11,domicilio,52000,Domingo,domingo
2024-04-21,Mojarra 2en1,Pescados,18,mesa,50000,Domingo,domingo
2024-04-21,Mojarra 2en1,Pescados,15,domicilio,50000,Domingo,domingo
2024-04-21,Trucha 2en1,Pescados,4,mesa,50000,Domingo,domingo
2024-04-21,Trucha 2en1,Pescados,3,domicilio,50000,Domingo,domingo
2024-04-21,Tierra Aire Mar,Pescados,2,mesa,90000,Domingo,domingo
2024-04-21,Tierra Aire Mar,Pescados,2,domicilio,90000,Domingo,domingo
2024-04-21,Arroz con Pollo,Arroces,29,mesa,45000,Domingo,domingo
2024-04-21,Arroz con Pollo,Arroces,26,domicilio,45000,Domingo,domingo
2024-04-23,Lengua en salsa,Sopas,1,mesa,60000,Martes,entre_semana
2024-04-23,Lengua en salsa,Sopas,1,domicilio,60000,Martes,entre_semana
2024-04-23,Sancocho de Gallina,Sopas,3,mesa,60000,Martes,entre_semana
2024-04-23,Sancocho de Gallina,Sopas,2,domicilio,60000,Martes,entre_semana
2024-04-23,Frijoles con Pezuña,Sopas,4,mesa,50000,Martes,entre_semana
2024-04-23,Frijoles con Pezuña,Sopas,2,domicilio,50000,Martes,entre_semana
2024-04-23,Pata,Sopas,1,mesa,27000,Martes,entre_semana
2024-04-23,Pata,Sopas,1,domicilio,27000,Martes,entre_semana
2024-04-23,Cola de Buey,Sopas,2,mesa,60000,Martes,entre_semana
2024-04-23,Cola de Buey,Sopas,4,domicilio,60000,Martes,entre_semana
2024-04-23,Cazuela de Mariscos,Sopas,1,mesa,53000,Martes,entre_semana
2024-04-23,Cazuela de Mariscos,Sopas,1,domicilio,53000,Martes,entre_semana
2024-04-23,Carne Asada (Chatas),Carnes,9,mesa,56000,Martes,entre_semana
2024-04-23,Carne Asada (Chatas),Carnes,8,domicilio,56000,Martes,entre_semana
2024-04-23,Carne Oreada,Carnes,4,mesa,56000,Martes,entre_semana
2024-04-23,Carne Oreada,Carnes,3,domicilio,56000,Martes,entre_semana
2024-04-23,Cabro con Pepitoria,Carnes,10,mesa,56000,Martes,entre_semana
2024-04-23,Cabro con Pepitoria,Carnes,9,domicilio,56000,Martes,entre_semana
2024-04-23,Costillas de Cerdo,Carnes,6,mesa,54000,Martes,entre_semana
2024-04-23,Costillas de Cerdo,Carnes,5,domicilio,54000,Martes,entre_semana
